160	184	4
160	196	4
165	220	4
166	202	4
167	218	4
167	204	4
168	176	4
168	181	4
169	224	4
169	176	4
169	212	4
170	227	4
170	209	4
171	184	4
171	211	4
171	181	4
171	148	4
172	191	4
172	237	4
172	226	4
172	160	4
172	185	4
173	197	4
173	198	4
173	178	4
173	222	4
173	165	4
173	193	4
174	176	4
174	215	4
174	165	4
174	221	4
174	186	4
175	175	4
175	232	4
175	169	4
176	239	4
176	189	4
176	204	4
176	229	4
177	168	4
177	176	4
177	226	4
177	183	4
177	156	4
178	226	4
178	228	4
178	238	4
178	242	4
178	152	4
178	151	4
179	236	4
179	166	4
179	160	4
179	173	4
180	217	4
180	161	4
180	160	4
181	237	4
181	243	4
181	156	4
181	195	4
182	165	4
183	251	4
183	159	4
184	246	4
185	166	4
186	158	4
187	149	4
188	155	4
188	248	4
189	248	4
189	150	4
190	249	4
190	147	4
191	258	4
191	244	4
192	242	4
192	257	4
193	258	4
193	242	4
193	249	4
194	143	4
195	254	4
195	259	4
195	256	4
195	263	4
196	261	4
196	263	4
196	251	4
196	247	4
197	267	4
197	260	4
198	263	4
199	146	4
199	143	4
199	266	4
201	142	4
201	145	4
205	262	4
205	260	4
205	259	4
206	286	4
206	270	4
206	133	4
207	262	4
209	146	4
210	139	4
211	270	4
211	277	4
212	280	4
212	137	4
212	140	4
212	265	4
215	128	4
215	277	4
215	268	4
216	269	4
217	132	4
218	132	4
219	239	1
220	227	1
221	272	4
221	128	4
221	275	4
222	216	1
222	292	4
223	125	4
223	288	4
224	283	4
224	279	4
224	233	1
224	234	1
226	243	1
226	283	4
226	211	1
227	230	1
227	224	1
227	292	4
227	209	1
227	221	1
228	225	1
228	221	1
228	233	1
229	231	1
229	221	1
229	285	4
229	226	1
229	214	1
229	211	1
230	226	1
230	232	1
230	285	4
231	227	1
231	286	4
231	223	1
231	214	1
231	124	4
231	114	4
231	212	1
232	126	4
232	230	1
232	280	4
232	223	1
232	227	1
233	232	1
233	230	1
233	127	4
233	231	1
233	225	1
233	229	1
233	219	1
234	235	1
234	224	1
235	285	4
235	229	1
235	217	1
235	219	1
236	242	1
236	281	4
236	229	1
236	223	1
236	226	1
236	124	4
236	119	4
236	231	1
236	241	1
236	237	1
237	276	4
237	211	1
237	229	1
