158	211	6
161	203	6
161	208	6
162	212	6
163	206	6
164	205	6
164	212	6
166	207	6
166	206	6
167	206	6
168	206	6
168	209	6
169	214	6
170	208	6
170	210	6
171	208	6
171	206	6
172	207	6
173	205	6
173	198	6
175	208	6
175	206	6
175	205	6
176	216	6
176	219	6
177	208	6
177	147	2
177	88	2
178	209	6
178	212	6
178	201	6
178	53	2
179	63	2
179	208	6
179	212	6
179	209	6
179	164	2
179	202	6
179	47	2
180	219	6
180	133	2
180	83	2
180	208	6
180	128	2
181	200	6
181	211	6
181	207	6
181	39	2
181	175	2
182	120	2
182	200	6
182	81	2
182	178	2
182	199	6
182	119	2
182	156	2
183	58	2
183	131	2
183	45	2
183	158	2
183	205	6
183	159	2
183	156	2
183	155	2
183	106	2
183	202	6
183	211	6
184	129	2
184	168	2
184	198	6
184	76	2
184	67	2
184	74	2
184	179	2
184	127	2
184	196	6
184	104	2
184	167	2
184	75	2
184	125	2
185	118	2
185	46	2
185	159	2
185	102	2
185	169	2
185	92	2
185	173	2
185	57	2
185	117	2
185	208	6
185	212	6
185	167	2
185	200	6
185	122	2
185	136	2
185	130	2
185	152	2
185	204	6
186	119	2
186	73	2
186	158	2
186	46	2
186	202	6
186	84	2
186	76	2
186	150	2
186	146	2
186	67	2
186	130	2
186	80	2
186	59	2
186	53	2
186	56	2
186	99	2
186	114	2
186	122	2
186	166	2
186	204	6
187	163	2
187	126	2
187	81	2
187	122	2
187	136	2
187	169	2
187	94	2
187	120	2
187	184	2
187	109	2
187	183	2
187	123	2
187	209	6
187	176	2
187	131	2
187	111	2
187	73	2
187	79	2
187	127	2
187	173	2
187	78	2
187	108	2
187	57	2
187	114	2
187	105	2
187	86	2
188	54	2
188	149	2
188	110	2
188	58	2
188	180	2
188	207	6
188	179	2
188	127	2
188	106	2
188	112	2
188	204	6
188	125	2
188	82	2
188	139	2
188	96	2
188	150	2
188	158	2
188	151	2
188	209	6
188	74	2
188	205	6
188	210	6
188	121	2
188	69	2
188	167	2
188	97	2
188	154	2
188	91	2
188	102	2
188	161	2
189	79	2
189	158	2
189	64	2
189	115	2
189	142	2
189	102	2
189	60	2
189	85	2
189	53	2
189	172	2
189	144	2
189	123	2
189	108	2
189	103	2
189	134	2
189	59	2
189	164	2
189	78	2
189	89	2
189	88	2
189	96	2
189	99	2
189	136	2
189	202	6
189	67	2
189	205	6
189	161	2
189	129	2
189	112	2
190	153	2
190	167	2
190	166	2
190	131	2
190	137	2
190	198	6
190	85	2
190	148	2
190	179	2
190	175	2
190	58	2
190	108	2
190	202	6
190	169	2
190	196	6
190	57	2
190	95	2
190	71	2
190	173	2
190	93	2
190	69	2
190	86	2
190	158	2
190	210	6
190	126	2
191	120	2
191	167	2
191	92	2
191	57	2
191	105	2
191	75	2
191	73	2
191	174	2
191	155	2
191	114	2
191	93	2
191	56	2
191	67	2
191	110	2
191	143	2
191	60	2
191	68	2
191	65	2
191	112	2
191	160	2
191	141	2
191	96	2
191	107	2
191	72	2
192	67	2
192	55	2
192	72	2
192	150	2
192	77	2
192	100	2
192	142	2
192	175	2
192	120	2
192	176	2
192	164	2
192	119	2
192	159	2
192	147	2
192	127	2
192	89	2
192	60	2
192	160	2
192	114	2
192	96	2
192	148	2
192	95	2
192	130	2
193	147	2
193	62	2
193	205	6
193	91	2
193	184	2
193	100	2
193	134	2
193	88	2
193	89	2
193	164	2
193	86	2
193	78	2
193	161	2
194	105	2
194	59	2
194	211	6
194	49	2
194	208	6
194	202	6
194	54	2
194	165	2
194	68	2
194	161	2
194	131	2
194	94	2
194	92	2
194	93	2
194	96	2
195	206	6
195	157	2
195	116	2
195	158	2
195	166	2
195	61	2
195	84	2
195	117	2
195	159	2
196	120	2
196	95	2
196	210	6
196	98	2
196	60	2
196	133	2
196	62	2
196	119	2
197	60	2
197	86	2
197	59	2
197	69	2
197	78	2
197	118	2
197	68	2
197	70	2
197	63	2
197	210	6
198	70	2
198	204	6
198	60	2
198	59	2
198	208	6
198	62	2
199	70	2
199	101	2
199	58	2
199	103	2
199	66	2
199	154	2
199	62	2
199	155	2
199	167	2
199	196	6
199	206	6
199	54	2
200	56	2
200	68	2
200	216	6
200	209	6
200	141	2
